id,session,page,lon,lat,time
1482,1478112168189,9,-73.9633741127,40.7598031293,17201
1483,1478112168189,10,-73.9584012714,40.8006499151,35589
1484,1478112168189,11,-73.9547256931,40.7568552956,19069
1485,1478114615602,1,-73.9446827166,40.7521551259,9247
1486,1478114615602,2,-73.9492231368,40.7968364291,9788
1487,1478114615602,3,-73.9487907159,40.7970819391,15998
1488,1478114615602,4,-73.9640335553,40.7606547034,10862
1489,1478114615602,5,-73.921548191,40.7705616126,3694
1490,1478114615602,6,-73.9598174508,40.7591808217,6942
1491,1478114615602,7,-73.9446827166,40.7519094498,6263
1492,1478114615602,8,-73.9221968225,40.7683511074,2399
1493,1478114615602,9,-73.9626281871,40.7598358843,2778
1494,1478114615602,10,-73.9213319805,40.7694320639,5617
1495,1478114615602,11,-73.9641416606,40.7607365848,3615
1496,1478113988801,1,-73.9582391136,40.7788790032,15610
1497,1478113988801,2,-73.9584553241,40.8004862506,11195
1498,1478113988801,3,-73.9532662723,40.7561183167,18868
1499,1478113988801,4,-73.9580229031,40.790911179,25467
1500,1478113988801,5,-73.9586715345,40.7790427209,26623
1501,1478113988801,6,-73.9585634293,40.7687277177,25230
1502,1478113988801,7,-73.9400774325,40.7560364296,20308
1503,1478113988801,8,-73.9215914357,40.7690552028,16482
1504,1478113988801,9,-73.9516446937,40.7795338716,31619
1505,1478113988801,10,-73.944725958,40.7518600566,5860
1506,1478113988801,11,-73.944293537,40.7522695165,21530
1507,1478117634069,1,-73.9635903232,40.759966894,21411
1508,1478117634069,2,-73.961320113,40.802777516,15367
1509,1478117634069,3,-73.9634822179,40.7602944222,17861
1510,1478117634069,4,-73.9518068515,40.7766687748,47629
1511,1478117634069,5,-73.9651037966,40.7602125403,33720
1512,1478117634069,6,-73.9537527459,40.7776511076,15759
1513,1478117634069,7,-73.9591580081,40.7589842997,22673
1514,1478117634069,8,-73.9603471658,40.7658621548,116242
1515,1478117634069,9,-73.9442394844,40.7525970827,133997
1516,1478117634069,10,-73.9550500089,40.7899290423,32049
1517,1478117634069,11,-73.9622930602,40.763897126,52563
1518,1478120578794,1,-73.9211590147,40.7686458462,23842
1519,1478120578794,2,-73.9621309024,40.7806798757,15149
1520,1478120578794,3,-73.9625633233,40.7604581857,32656
1521,1478120578794,4,-73.9280777504,40.770119518,67798
1522,1478120578794,5,-73.9554283772,40.7573466103,76443
1523,1478120578794,6,-73.9616984814,40.802204707,39280
1524,1478120578794,7,-73.9534824828,40.7561183167,14097
1525,1478120578794,8,-73.9526176409,40.7923025145,34372
1526,1478120578794,9,-73.9652659544,40.7602125403,9341
1527,1478120578794,10,-73.9527257461,40.7919751441,8528
1528,1478120578794,11,-73.9487258521,40.7976220578,3633
1529,1478121111939,1,-73.9572661664,40.7583292288,27413
1530,1478121111939,2,-73.9572661664,40.7864914494,12156
1531,1478121111939,3,-73.9542392195,40.7892742764,11183
1532,1478121111939,4,-73.9332668021,40.7629145898,21160
1533,1478121111939,5,-73.9591039555,40.7836266527,25522
1534,1478121111939,6,-73.9539149038,40.7892742764,33815
1535,1478121111939,7,-73.93013175,40.7665990257,16885
1536,1478121111939,8,-73.9268885927,40.7731486295,16789
1537,1478121111939,9,-73.9634281653,40.7583292288,11170
1538,1478121111939,10,-73.9551040615,40.7775692471,19264
1539,1478121111939,11,-73.9525095356,40.7566915232,7895
1540,1478122962593,1,-73.9622930602,40.7606219488,11895
1541,1478122962593,2,-73.9278074873,40.7703651267,10420
1542,1478122962593,3,-73.9398071694,40.7565277504,10019
1543,1478122962593,4,-73.9518068515,40.7767506364,41728
1544,1478122962593,5,-73.9451043264,40.750795449,10465
1545,1478122962593,6,-73.9550500089,40.7773236649,10838
1546,1478122962593,7,-73.918402331,40.7707744727,4865
1547,1478122962593,8,-73.9562391665,40.7853455455,25337
1548,1478122962593,9,-73.9173212786,40.7705288654,8962
1549,1478122962593,10,-73.9581850609,40.7858366496,7033
1550,1478122962593,11,-73.9200239097,40.7674996345,4849
1551,1478130207567,1,-73.9634822179,40.7606219488,15426
1552,1478130207567,2,-73.9638065336,40.7596393642,16335
1553,1478130207567,3,-73.9533203249,40.7769143593,23071
1554,1478130207567,4,-73.9439151687,40.752678974,27843
1555,1478130207567,5,-73.9592661134,40.7829718247,15406
1556,1478130207567,6,-73.9441313792,40.7529246472,20784
1557,1478130207567,7,-73.9509420096,40.7948395806,25337
1558,1478130207567,8,-73.9560229561,40.7719206279,51301
1559,1478130207567,9,-73.9256453824,40.7674177614,33774
1560,1478130207567,10,-73.9548337984,40.7569371816,16016
1561,1478130207567,11,-73.9244562247,40.7690552028,13965
1562,1478165501295,1,-73.9574823769,40.7790427209,4137
1563,1478165501295,2,-73.9444016423,40.7503859799,10544
1564,1478165501295,3,-73.9649416387,40.7596393642,9662
1565,1478165501295,4,-73.9556445877,40.799422422,14874
1566,1478165501295,5,-73.9490501678,40.7966400203,20889
1567,1478165501295,6,-73.9581310083,40.8004044183,10766
1568,1478165501295,7,-73.9399693273,40.7563639772,18972
1569,1478165501295,8,-73.955320272,40.7568552956,11125
1570,1478165501295,9,-73.9586715345,40.8007317471,11106
1571,1478165501295,10,-73.9551040615,40.7571009534,6809
1572,1478165501295,11,-73.9482934311,40.7963126713,12265
1573,1478166557192,1,-73.9642389546,40.759966894,32649
1574,1478166557192,2,-73.9478069575,40.7533341006,38011
1575,1478166557192,3,-73.9494285361,40.7967218573,33743
1576,1478166557192,4,-73.9347262229,40.7628327111,50057
1577,1478166557192,5,-73.9521972319,40.7922826221,27041
1578,1478166557192,6,-73.9303599726,40.7666610009,25502
1579,1478166557192,7,-73.9230088127,40.7700996202,10465
1580,1478166557192,8,-73.9440893386,40.7522496134,41249
1581,1478166557192,9,-73.959764599,40.7835249058,35507
1582,1478166557192,10,-73.9288464992,40.7698540104,23106
1583,1478166557192,11,-73.9446298648,40.7513487979,30182
1584,1478179691056,1,-73.9541311143,40.784477919,25269
1585,1478179691056,2,-73.9233211196,40.7705616126,25289
1586,1478179691056,3,-73.9609417447,40.7576250223,36544
1587,1478179691056,4,-73.954023009,40.7695791749,60627
1588,1478179691056,5,-73.9586715345,40.778420591,14273
1589,1478179691056,6,-73.955320272,40.798800483,32643
1590,1478179691056,7,-73.9580229031,40.7592627049,11702
1591,1478179691056,8,-73.9347802755,40.7575431371,14235
1592,1478179691056,9,-73.9573742716,40.7996188219,10022
1593,1478179691056,10,-73.9277534347,40.7648305214,11065
1594,1478179691056,11,-73.9160780683,40.7686785943,14202
1595,1478180779064,1,-73.9439692213,40.7510411292,86747
1596,1478180779064,2,-73.9584553241,40.7689733316,48025
1597,1478180779064,3,-73.9223481724,40.7673358883,31289
1598,1478180779064,4,-73.9340235388,40.7629145898,33453
1599,1478180779064,5,-73.9493744835,40.7970492043,37140
1600,1478180779064,6,-73.9598606922,40.7665990257,41728
1601,1478180779064,7,-73.9226724882,40.7684821029,20972
1602,1478180779064,8,-73.9343478546,40.7632421035,32086
1603,1478180779064,9,-73.9440773266,40.7517781643,21148
1604,1478180779064,10,-73.9613741657,40.7645521421,27689
1605,1478180779064,11,-73.9219157515,40.7688914604,28081
1606,1478184144887,1,-73.9220238567,40.7662715285,12237
1607,1478184144887,2,-73.9176996469,40.7702013877,6390
1608,1478184144887,3,-73.9612660604,40.8013864,5353
1609,1478184144887,4,-73.939861222,40.7562820905,39790
1610,1478184144887,5,-73.9512122727,40.776586913,8351
1611,1478184144887,6,-73.9530500618,40.7907474906,8006
1612,1478184144887,7,-73.9581310083,40.7612769972,7597
1613,1478184144887,8,-73.9552121667,40.7999952549,9609
1614,1478184144887,9,-73.9578066926,40.8062142656,14413
1615,1478184144887,10,-73.9589958503,40.7798613034,5574
1616,1478184144887,11,-73.9580229031,40.8058051381,3043
1617,1478185774917,1,-73.9440773266,40.7517781643,11952
1618,1478185774917,2,-73.9242940668,40.7718387604,19431
1619,1478185774917,3,-73.9621309024,40.7602125403,11123
1620,1478185774917,4,-73.96332006,40.7598850117,18664
1621,1478185774917,5,-73.9226724882,40.7694645568,10422
1622,1478185774917,6,-73.9558607982,40.7688914604,7547
1623,1478185774917,7,-73.9571580611,40.7688095891,2215
1624,1478185774917,8,-73.9622390076,40.7604581857,15167
1625,1478185774917,9,-73.9490501678,40.796476346,9762
1626,1478185774917,10,-73.9614822709,40.7645521421,11397
1627,1478185774917,11,-73.9568337454,40.7836266527,3310
1628,1478190009651,1,-73.9341856967,40.7627508323,6299
1629,1478190009651,2,-73.9526716935,40.7766687748,7307
1630,1478190009651,3,-73.9190509625,40.7711019476,10209
1631,1478190009651,4,-73.9545094826,40.7731895625,20695
1632,1478190009651,5,-73.9550500089,40.7891924302,10246
1633,1478190009651,6,-73.9535365354,40.776586913,12205
1634,1478190009651,7,-73.9579688505,40.8011409059,7849
1635,1478190009651,8,-73.9566715875,40.7713066187,20097
1636,1478190009651,9,-73.9505095886,40.794430383,16210
1637,1478190009651,10,-73.956455377,40.7710610134,17755
1638,1478190009651,11,-73.9552662193,40.7886195041,2826
1639,1478176010085,1,-73.944293537,40.7516962719,8704
1640,1478176010085,2,-73.9340235388,40.7633239816,7835
1641,1478176010085,3,-73.9635362705,40.7602944222,11176
1642,1478176010085,4,-73.9586715345,40.8062960908,24241
1643,1478176010085,5,-73.930996592,40.7671721418,10758
1644,1478176010085,6,-73.9581310083,40.8006499151,14257
1645,1478176010085,7,-73.9189969099,40.7708563416,14580
1646,1478176010085,8,-73.954887851,40.7895198144,13479
1647,1478176010085,9,-73.9422395374,40.7524332998,8740
1648,1478176010085,10,-73.9578066926,40.7685639746,8278
1649,1478176010085,11,-73.9492663783,40.7963945087,8045
1650,1478198008732,1,-73.9552121667,40.7574284957,34459
1651,1478198008732,2,-73.9575904821,40.8004862506,13906
1652,1478198008732,3,-73.9519690094,40.7556269929,12068
1653,1478198008732,4,-73.9541311143,40.7571009534,22880
1654,1478198008732,5,-73.95445543,40.7568552956,6038
1655,1478198008732,6,-73.9224562777,40.7720024954,35258
1656,1478198008732,7,-73.9642930072,40.7596393642,8745
1657,1478198008732,8,-73.9582030807,40.7868734134,22368
1658,1478198008732,9,-73.9583111859,40.7686185548,5967
1659,1478198008732,10,-73.9417710835,40.7570736598,9512
1660,1478198008732,11,-73.9527978185,40.7993951445,9609
1661,1478279248875,1,-73.9572661664,40.7787971442,10623
1662,1478279248875,2,-73.9521852199,40.7981949062,12817
1663,1478279248875,3,-73.9619146919,40.7805161621,17686
1664,1478279248875,4,-73.9489420625,40.7968036942,9454
1665,1478279248875,5,-73.9441854318,40.7517781643,3106
1666,1478279248875,6,-73.960185008,40.8047413947,12758
1667,1478279248875,7,-73.9191050151,40.7703651267,4177
1668,1478279248875,8,-73.9522933251,40.7744584728,4999
1669,1478279248875,9,-73.9614822709,40.7591480664,6319
1670,1478279248875,10,-73.9267804875,40.7693826862,10304
1671,1478279248875,11,-73.963752481,40.7598850117,31370
1672,1478336775217,1,-73.9638605863,40.760376304,8657
1673,1478336775217,2,-73.9568337454,40.7781422686,58480
1674,1478336775217,3,-73.9437530108,40.7516143794,24044
1675,1478336775217,4,-73.954887851,40.7891105839,56725
1676,1478336775217,5,-73.9227805934,40.7682364871,111046
1677,1478336775217,6,-73.9488339573,40.7965581832,28330
1678,1478336775217,7,-73.963752481,40.7597212468,17005
1679,1478336775217,8,-73.9582391136,40.7683183592,846717
1680,1478336775217,9,-73.9223481724,40.7684002311,150243
1681,1478336775217,10,-73.959320166,40.7830536785,56169
1682,1478336775217,11,-73.964184902,40.760376304,52903
1683,1478345875031,1,-73.9224130329,40.7676306316,20352
1684,1478345875031,2,-73.9561418725,40.7778966885,12142
1685,1478345875031,3,-73.9223049277,40.7670902683,10415
1686,1478345875031,4,-73.9304128243,40.7665171515,31050
1687,1478345875031,5,-73.9611147137,40.8022865372,26586
1688,1478345875031,6,-73.9538716624,40.788701351,6320
1689,1478345875031,7,-73.9618714504,40.7595574815,10616
1690,1478345875031,8,-73.9330073502,40.7629145898,8539
1691,1478345875031,9,-73.9536554519,40.7774055258,13089
1692,1478345875031,10,-73.9564661882,40.785591098,10705
1693,1478345875031,11,-73.9175482969,40.7703651267,12873
1694,1478370328164,1,-73.9648875861,40.7607857115,52078
1695,1478370328164,2,-73.9258615929,40.7723299643,14679
1696,1478370328164,3,-73.9651037966,40.7605400673,34584
1697,1478370328164,4,-73.962184955,40.7805980189,15047
1698,1478370328164,5,-73.9526716935,40.7919751441,16738
1699,1478370328164,6,-73.952023062,40.7767506364,10597
1700,1478370328164,7,-73.9492123257,40.7965581832,77930
1701,1478370328164,8,-73.9366721173,40.7591480664,9720
1702,1478370328164,9,-73.9494285361,40.7970492043,17727
1703,1478370328164,10,-73.9341856967,40.7634058597,7574
1704,1478370328164,11,-73.9200239097,40.7707744727,17390
1705,1478397339844,1,-73.9524014304,40.7769143593,8526
1706,1478397339844,2,-73.9222400672,40.7687277177,7427
1707,1478397339844,3,-73.9506717465,40.7943485431,11899
1708,1478397339844,4,-73.9635362705,40.7598850117,8323
1709,1478397339844,5,-73.9223481724,40.7688095891,9872
1710,1478397339844,6,-73.959320166,40.8054778342,5768
1711,1478397339844,7,-73.921699541,40.7696282977,7759
1712,1478397339844,8,-73.963752481,40.759966894,9226
1713,1478397339844,9,-73.9602931132,40.8061324403,7867
1714,1478397339844,10,-73.9438611161,40.7516143794,8207
1715,1478397339844,11,-73.9583472188,40.7794520134,12456
1716,1478489308247,1,-73.9224562777,40.7674177614,14345
1717,1478489308247,2,-73.954887851,40.7776511076,21181
1718,1478489308247,3,-73.9525095356,40.7764231893,12371
1719,1478489308247,4,-73.9567256401,40.7783059881,34615
1720,1478489308247,5,-73.9532662723,40.7920569868,28531
1721,1478489308247,6,-73.9648335335,40.7600487762,50296
1722,1478489308247,7,-73.9568337454,40.7782241284,22553
1723,1478489308247,8,-73.9514284832,40.7945940623,48395
1724,1478489308247,9,-73.9623471128,40.7630783468,55309
1725,1478489308247,10,-73.9277534347,40.7696282977,25817
1726,1478489308247,11,-73.9375910119,40.7589842997,22203
1727,1478529005451,1,-73.955320272,40.7572647247,41274
1728,1478529005451,2,-73.9178077522,40.7702832573,31533
1729,1478529005451,3,-73.9636443758,40.7606219488,15032
1730,1478529005451,4,-73.9335911178,40.7629145898,36220
1731,1478529005451,5,-73.9574823769,40.758411113,20549
1732,1478529005451,6,-73.940293643,40.7566915232,22372
1733,1478529005451,7,-73.9556445877,40.7699557783,27914
1734,1478529005451,8,-73.9535905881,40.7557088805,26908
1735,1478529005451,9,-73.9628876391,40.7591480664,15893
1736,1478529005451,10,-73.9656983754,40.7596393642,28073
1737,1478529005451,11,-73.9573742716,40.7797794456,20052
1738,1478617971349,1,-73.9809412149,40.7494851392,11173
1739,1478617971349,2,-73.9804006887,40.7534159909,7335
1740,1478617971349,3,-73.979211531,40.7543167784,6942
1741,1478617971349,4,-73.979211531,40.7543167784,12443
1742,1478617971349,5,-73.9793196362,40.7542348891,2346
1743,1478617971349,6,-73.9796439519,40.7543167784,8057
1744,1478617971349,7,-73.9797520572,40.7543167784,2883
1745,1478617971349,8,-73.9797520572,40.7543167784,8017
1746,1478617971349,9,-73.9798601624,40.7540711103,6935
1747,1478617971349,10,-73.9798601624,40.7540711103,2540
1748,1478617971349,11,-73.9798601624,40.7540711103,1295
1749,1478634690703,1,-73.939861222,40.7566096368,7933
1750,1478634690703,2,-73.9493744835,40.7969673677,9476
1751,1478634690703,3,-73.9564013244,40.771593157,6791
1752,1478634690703,4,-73.9401855378,40.7562002036,16061
1753,1478634690703,5,-73.9525095356,40.776586913,8656
1754,1478634690703,6,-73.9206184885,40.771429421,8231
1755,1478634690703,7,-73.9426719584,40.7532522101,14221
1756,1478634690703,8,-73.9335911178,40.7628327111,7431
1757,1478634690703,9,-73.9355370122,40.762341437,7221
1758,1478634690703,10,-73.954023009,40.7751133847,7353
1759,1478634690703,11,-73.9529419566,40.7765050512,8459
1760,1478727894872,1,-73.9291588028,40.7684821029,22865
1761,1478727894872,2,-73.9263480665,40.7722480972,19007
1762,1478727894872,3,-73.9569418506,40.7862459002,14401
1763,1478727894872,4,-73.9610498499,40.8017955548,36868
1764,1478727894872,5,-73.960185008,40.8034321487,31618
1765,1478727894872,6,-73.9542392195,40.7742947438,14313
1766,1478727894872,7,-73.9353208018,40.7614407582,20423
1767,1478727894872,8,-73.9565094297,40.7871462427,11675
1768,1478727894872,9,-73.9549959562,40.7988495841,20780
1769,1478727894872,10,-73.9367261699,40.7593118328,9145
1770,1478727894872,11,-73.9344559598,40.7621776781,15971
1771,1478794658763,1,-73.955320272,40.7886195041,14828
1772,1478794658763,2,-73.9636443758,40.7601306583,6652
1773,1478794658763,3,-73.9342397493,40.7630783468,5242
1774,1478794658763,4,-73.9528338513,40.7762594651,16663
1775,1478794658763,5,-73.9565094297,40.7891924302,6302
1776,1478794658763,6,-73.964617323,40.7598031293,8042
1777,1478794658763,7,-73.9346721703,40.7629964684,5434
1778,1478794658763,8,-73.9262399612,40.771593157,12028
1779,1478794658763,9,-73.9535905881,40.790911179,14086
1780,1478794658763,10,-73.9528338513,40.7915659288,8333
1781,1478794658763,11,-73.9375910119,40.7632421035,7296
1782,1478886714690,1,-73.9198126149,40.770729933,22281
1783,1478886714690,2,-73.9612169235,40.7642619702,43203
1784,1478886714690,3,-73.9448930316,40.7529619889,23025
1785,1478886714690,4,-73.9492172413,40.7973550443,38348
1786,1478886714690,5,-73.9566765032,40.7785070321,38077
1787,1478886714690,6,-73.9471632417,40.7543541194,45124
1788,1478886714690,7,-73.9190558782,40.7704024562,9557
1789,1478886714690,8,-73.961000713,40.780576508,92177
1790,1478886714690,9,-73.9210017726,40.7671275996,45530
1791,1478886714690,10,-73.9530009249,40.7981503849,13787
1792,1478886714690,11,-73.9370013487,40.7600042318,20447
1793,1478623574571,1,-73.9576985873,40.758411113,9250
1794,1478623574571,2,-73.9528338513,40.776586913,13408
1795,1478623574571,3,-73.9279696451,40.7698739083,7659
1796,1478623574571,4,-73.925267014,40.7723299643,12190
1797,1478623574571,5,-73.9627795338,40.7627508323,8199
1798,1478623574571,6,-73.9192131203,40.7705288654,8569
1799,1478623574571,7,-73.9556445877,40.7577560364,18565
1800,1478623574571,8,-73.9343478546,40.7629964684,10988
1801,1478623574571,9,-73.9559689034,40.7570190675,7870
1802,1478623574571,10,-73.9552121667,40.7995042556,5441
1803,1478623574571,11,-73.9647254282,40.7605400673,10967
